date,price,price_change,daily_return_pct,rolling_volatility_7d,ma_7d
2024-04-21,0.435,0.010000000000000009,2.35294117647058,2.1554688193964804,0.4407142857142857
2024-04-22,0.435,0.0,0.0,2.1554688193964804,0.43785714285714283
2024-04-23,0.435,0.0,0.0,2.1554688193964804,0.435
2024-04-24,0.435,0.0,0.0,2.044533039654452,0.4335714285714286
2024-04-25,0.425,-0.010000000000000009,-2.298850574712641,2.168098922910497,0.43071428571428566
2024-04-26,0.425,0.0,0.0,1.3429214530474598,0.43071428571428566
2024-04-27,0.435,0.010000000000000009,2.35294117647058,1.608813865729198,0.4321428571428571
2024-04-28,0.435,0.0,0.0,1.3429214530474598,0.4321428571428571
2024-04-29,0.435,0.0,0.0,1.3429214530474598,0.4321428571428571
2024-04-30,0.435,0.0,0.0,1.3429214530474598,0.4321428571428571
2024-05-01,0.445,0.010000000000000009,2.298850574712641,1.5976469944114275,0.43357142857142855
2024-05-02,0.455,0.010000000000000009,2.2471910112359605,1.2295995471253234,0.43785714285714283
2024-05-03,0.455,0.0,0.0,1.2295995471253234,0.4421428571428571
2024-05-04,0.465,0.010000000000000009,2.19780219780219,1.2019327923318428,0.44642857142857145
2024-05-05,0.465,0.0,0.0,1.2019327923318428,0.45071428571428573
2024-05-06,0.465,0.0,0.0,1.2019327923318428,0.455
2024-05-07,0.465,0.0,0.0,1.2019327923318428,0.45928571428571435
2024-05-08,0.465,0.0,0.0,1.084561014586004,0.4621428571428572
2024-05-09,0.455,-0.010000000000000009,-2.1505376344086002,1.255310551453033,0.4621428571428572
2024-05-10,0.445,-0.010000000000000009,-2.197802197802201,1.5069170333857898,0.46071428571428574
2024-05-11,0.445,0.0,0.0,1.0609740249425057,0.45785714285714285
2024-05-12,0.445,0.0,0.0,1.0609740249425057,0.455
2024-05-13,0.445,0.0,0.0,1.0609740249425057,0.4521428571428571
2024-05-14,0.51,0.065,14.606741573033698,5.884704782248806,0.4585714285714286
2024-05-15,0.485,-0.025000000000000022,-4.90196078431373,6.3605880961057295,0.4614285714285714
2024-05-16,0.495,0.010000000000000009,2.0618556701030855,6.236817195009353,0.46714285714285714
2024-05-17,0.495,0.0,0.0,6.080820434273016,0.4742857142857143
2024-05-18,0.505,0.010000000000000009,2.020202020202011,6.035516256348178,0.4828571428571428
2024-05-19,0.515,0.010000000000000009,1.980198019801982,5.973909418028067,0.4928571428571429
2024-05-20,0.515,0.0,0.0,5.973909418028067,0.5028571428571429
2024-05-21,0.54,0.025000000000000022,4.854368932038833,3.018822633644923,0.5071428571428571
2024-05-22,0.545,0.0050000000000000044,0.92592592592593,1.665369945415584,0.5157142857142858
2024-05-23,0.55,0.0050000000000000044,0.917431192660545,1.6791034792041815,0.5235714285714286
2024-05-24,0.545,-0.0050000000000000044,-0.909090909090915,1.8440646924358879,0.5307142857142857
2024-05-25,0.545,0.0,0.0,1.8880959195206517,0.5364285714285715
2024-05-26,0.555,0.010000000000000009,1.8348623853211121,1.8777003731123343,0.5421428571428571
2024-05-27,0.555,0.0,0.0,1.8777003731123343,0.5478571428571429
2024-05-28,0.555,0.0,0.0,0.8941239700286869,0.55
2024-05-29,0.565,0.009999999999999898,1.8018018018017834,1.0314494455992906,0.5528571428571428
2024-05-30,0.565,0.0,0.0,1.030925796625423,0.555
2024-05-31,0.535,-0.029999999999999916,-5.309734513274322,2.3946680246919456,0.5535714285714286
2024-06-01,0.545,0.010000000000000009,1.869158878504673,2.5263528475036865,0.5535714285714286
2024-06-02,0.535,-0.010000000000000009,-1.834862385321101,2.469025101451671,0.5507142857142858
2024-06-03,0.535,0.0,0.0,2.469025101451671,0.5478571428571428
2024-06-04,0.535,0.0,0.0,2.469025101451671,0.545
2024-06-05,0.555,0.020000000000000018,3.738317757009346,2.848720210888083,0.5435714285714286
2024-06-06,0.555,0.0,0.0,2.848720210888083,0.5421428571428571
2024-06-07,0.545,-0.010000000000000009,-1.8018018018018056,1.9801983317804455,0.5435714285714286
2024-06-08,0.555,0.010000000000000009,1.8348623853211121,1.9756527027288289,0.545
2024-06-09,0.555,0.0,0.0,1.758613570005331,0.5478571428571428
2024-06-10,0.555,0.0,0.0,1.758613570005331,0.5507142857142857
2024-06-11,0.565,0.009999999999999898,1.8018018018017834,1.7980326334560717,0.555
2024-06-12,0.555,-0.009999999999999898,-1.7699115044247593,1.471489240698721,0.555
2024-06-13,0.565,0.009999999999999898,1.8018018018017834,1.619719741778319,0.5564285714285714
2024-06-14,0.565,0.0,0.0,1.3582877106143632,0.5592857142857143
2024-06-15,0.565,0.0,0.0,1.2345862684812388,0.5607142857142857
2024-06-16,0.565,0.0,0.0,1.2345862684812388,0.5621428571428572
2024-06-17,0.565,0.0,0.0,1.2345862684812388,0.5635714285714285
2024-06-18,0.565,0.0,0.0,1.0310941746540643,0.5635714285714285
2024-06-19,0.565,0.0,0.0,0.6810170684851024,0.565
2024-06-20,0.565,0.0,0.0,0.0,0.565
2024-06-21,0.565,0.0,0.0,0.0,0.565
2024-06-22,0.565,0.0,0.0,0.0,0.565
2024-06-23,0.575,0.010000000000000009,1.7699115044247815,0.6689636690428966,0.5664285714285714
2024-06-24,0.575,0.0,0.0,0.6689636690428966,0.5678571428571428
2024-06-25,0.585,0.010000000000000009,1.7391304347826209,0.8561646827520573,0.5707142857142856
2024-06-26,0.595,0.010000000000000009,1.7094017094017033,0.9299559018450064,0.575
2024-06-27,0.595,0.0,0.0,0.9299559018450064,0.5792857142857143
2024-06-28,0.605,0.010000000000000009,1.680672268907557,0.9223330115025358,0.585
2024-06-29,0.625,0.020000000000000018,3.3057851239669533,1.1514444955944,0.5935714285714285
2024-06-30,0.625,0.0,0.0,1.260644917643441,0.6007142857142858
2024-07-01,0.615,-0.010000000000000009,-1.6000000000000014,1.6117089574686623,0.6064285714285714
2024-07-02,0.66,0.04500000000000004,7.317073170731714,2.908691950510708,0.6171428571428572
2024-07-03,0.65,-0.010000000000000009,-1.5151515151515138,3.164575197885727,0.625
2024-07-04,0.615,-0.03500000000000003,-5.384615384615388,4.063562801926644,0.6278571428571428
2024-07-05,0.605,-0.010000000000000009,-1.6260162601625994,4.101344763898692,0.6278571428571428
2024-07-06,0.605,0.0,0.0,3.8493782352738015,0.625
2024-07-07,0.625,0.020000000000000018,3.3057851239669533,4.101344763898692,0.625
2024-07-08,0.625,0.0,0.0,4.036773146155189,0.6264285714285714
2024-07-09,0.605,-0.020000000000000018,-3.200000000000003,2.7378172175510063,0.6185714285714285
2024-07-10,0.625,0.020000000000000018,3.3057851239669533,3.211541141293878,0.615
2024-07-11,0.625,0.0,0.0,2.3904288970945897,0.6164285714285713
